+KVIDCsIRLLine
ID:Z=2 A=3
2	3
10
409.462   436.324
479.407   502.904
564.122   585.801
683.159   692.199
835.337   824.65
1068.71   1013.8
1249.41   1157.68
1479.35   1335.7
1715.01   1509.39
4386.01   3478.09
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
20
57.882   40.1321
89.1064   81.0633
119.83   121.627
149.084   160.27
177.914   196.451
213.115   240.571
264.511   300.36
315.119   357.521
369.79   418.229
427.771   481.302
515.846   567.841
609.392   663.093
710.079   760.617
814.825   854.079
968.026   991.447
1151.51   1143.83
1402.38   1352.57
1708.63   1597.56
1929.28   1772.15
4477.23   3788.35
+KVIDCutLine
OK:gamma_line
above
16
30.5582   14.1075
45.2556   21.003
87.4292   46.1474
165.176   92.086
224.193   125.443
396.772   228.999
573.377   322.598
819.471   453.548
1005.91   549.636
1241.14   673.079
1458.44   784.103
1712.71   914.693
2086.53   1102.54
2405.91   1260.7
2888.03   1498.22
4388.1   2231.48
+KVIDCutLine
OK:IMF_line
below
13
45.8733   36.7455
69.8154   73.7661
143.909   178.117
197.491   246.72
279.196   340.684
369.426   448.851
448.998   541.721
556.279   657.536
686.294   782.092
846.369   929.792
1001.77   1073.18
1279.51   1327.02
4388.1   4167.93
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1508
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<NAME> CSI_R_L_1508
<VARX> L
<VARY> R
<PARAMETER> Runlist=98000-122093
<PARAMETER> IDTelescopes=CSI_R_L_1508
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
27
79.7471   60.1539
106.802   82.9518
135.75   106.052
179.109   138.417
218.49   166.662
265.43   198.437
322.711   233.742
383.97   270.815
463.927   317.302
529.165   353.784
604.462   396.024
681.627   439.911
753.647   479.576
862.166   541.431
951.523   589.494
1071.63   655.373
1249.17   750.196
1411.71   834.236
1626.88   949.492
1880.46   1080.47
2069.47   1182.11
2296.36   1304.96
2523.27   1422.46
2826.37   1579.77
3210.96   1790.9
3639.6   2026.68
4705.23   2612.81
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
21
163.591   144.9
186.889   165.087
226.007   193.369
259.721   218.113
308.547   252.563
374.554   297.982
458.68   356.86
538.924   407.326
630.815   466.204
742.119   531.81
845.659   595.734
959.553   663.022
1074.74   728.629
1205.46   799.282
1329.71   871.618
1474.66   954.046
1627.38   1039.84
1898.99   1195.61
2259.69   1391.05
2571.21   1564.14
4567.97   2673.61
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
16
254.705   227.455
293.727   259.754
342.189   297.869
397.574   343.09
482.993   403.701
546.424   448.833
661.111   525.589
760.126   587.599
854.781   649.147
950.751   708.902
1062.29   779.797
1249.48   892.054
1408.01   985.743
1790.84   1204.78
2198.51   1438.03
4478.84   2742.73
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
11
327.389   358.927
377.847   414.719
434.445   474.839
504.616   545.914
638.895   674.652
877.182   886.57
1033.36   1020.53
1282.39   1226.08
1464.99   1372.95
1692.77   1548.02
4259.22   3520.65
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
18
100.065   97.5087
123.927   128.969
158.985   174.346
201.89   228.692
237.337   272.829
298.803   345.338
360.101   414.096
426.516   490.278
545.75   614.637
623.218   691.761
696.032   760.948
793.878   855.547
885.669   940.47
975.877   1025.39
1159.53   1188.5
1301.53   1311.27
1410.43   1401.85
4259.2   3771.44
+KVIDCutLine
OK:gamma_line
above
18
30.8036   20.7535
48.4833   30.9147
88.8294   54.7712
172.695   102.926
257.241   150.64
355.026   204.564
530.162   299.806
781.964   436.826
963.43   540.867
1138.08   638.535
1400.37   778.549
1566.69   866.974
1700.4   938.056
1912.12   1051.85
2095.72   1150.53
2341.67   1277.02
2565.4   1392.06
4475.95   2374.52
+KVIDCutLine
OK:IMF_line
below
14
56.493   51.9013
114.143   137.006
158.278   193.449
218.355   268.507
299.868   367.812
396.79   482.409
483.097   584.02
591.446   704.06
726.894   837.361
893.162   993.912
1055.38   1145.82
1224.88   1294.62
1374.13   1424.82
4475.95   4130.9
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1509
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<NAME> CSI_R_L_1509
<VARX> L
<VARY> R
<PARAMETER> Runlist=98000-122093
<PARAMETER> IDTelescopes=CSI_R_L_1509
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
26
68.7615   39.7787
94.623   62.6247
136.137   91.9981
172.888   115.931
200.791   134.426
259.321   168.151
314.446   199.7
351.877   220.371
424.697   258.448
484.588   288.908
553.324   323.721
623.989   360.56
700.325   399.874
777.911   439.039
870.467   484.731
967.788   532.598
1158.35   627.246
1352.99   722.982
1579.62   835.035
1803.52   944.914
2007.7   1045
2233.64   1159.23
2459.59   1271.28
2725   1405.09
2974.1   1524.77
4391.71   2214.49
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
23
96.9022   74.4157
127.942   100.27
160.219   126.125
199.237   154.528
231.846   177.168
280.616   209.511
341.813   248.392
420.644   295.582
495.089   338.46
592.29   392.081
664.847   432.276
794.38   502.381
901.512   559.68
993.894   609.225
1104.45   666.701
1271.4   755.411
1428.29   835.168
1563.54   902.596
1785.17   1013.2
2070.37   1160.65
2319.5   1283.94
2559.47   1407.05
4387.73   2345.04
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
17
170.448   143.224
216.513   180.602
281.932   228.991
331.286   263.032
371.486   289.351
468.855   352.083
554.404   404.145
629.52   447.926
749.64   519.438
824.083   562.915
894.553   603.294
1056.57   692.851
1189.91   766.037
1363.59   859.4
1578   970.355
1888.77   1135.74
4389.03   2466.34
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
13
311.631   341.928
354.855   386.549
415.465   443.439
468.087   496.985
532.456   551.644
617.026   625.267
719.451   713.393
855.619   823.646
986.661   928.217
1132.6   1038.6
1266.86   1134.22
1640.53   1398.2
4259.7   3277.85
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
18
61.8576   46.2379
84.6943   78.9065
115.574   123.392
134.889   150.317
177.622   203.327
221.385   256.319
274.939   319.026
341.459   392.559
397.805   452.516
469.014   524.112
563.931   616.492
658.545   702.441
780.265   810.345
869.422   889.278
1030.41   1025.31
1175.89   1140.31
1470.57   1371.02
4391.09   3584.57
+KVIDCutLine
OK:gamma_line
above
15
36.7642   12.7478
54.042   22.2917
93.9967   45.0506
176.785   90.5679
260.295   136.085
356.762   187.475
530.259   277.777
778.987   407.721
958.602   506.833
1210.19   629.18
1514.89   774.512
1783.26   903.525
2048.37   1031.94
2296.89   1149.22
4389.03   2136.48
+KVIDCutLine
OK:IMF_line
below
13
39.9931   26.72
97.5406   119.593
150.128   189.014
225.526   285.969
299.886   371.61
366.102   447.545
449.229   537.254
553.146   636.873
680.709   753.867
805.161   867.386
935.212   978.589
1049.7   1075.9
4389.03   3913.89
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1510
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<NAME> CSI_R_L_1510
<VARX> L
<VARY> R
<PARAMETER> Runlist=98000-122093
<PARAMETER> IDTelescopes=CSI_R_L_1510
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
23
74.0485   55.3331
105.657   79.7244
131.532   97.8646
174.006   125.718
218.256   152.344
263.01   177.544
325.609   211.864
388.89   245.339
464.856   285.171
521.457   312.557
617.716   359.387
684.348   389.815
750.18   421.649
852.622   470.86
946.37   517.497
1020.03   553.593
1131.13   605.806
1381.48   724.536
1583.22   824.736
1904.95   981.903
2112.79   1097.83
2791.67   1421.54
4259.66   2142.97
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
23
118.547   100.793
148.812   125.795
170.687   141.972
204.405   165.502
241.412   190.21
277.764   213.366
328.094   245.132
383.194   278.369
460.115   323.218
531.225   363.82
628.261   415.588
739.487   473.182
842.954   529.302
931.204   572.202
1047.12   630.05
1182.45   696.128
1340.14   773.554
1511.26   857.213
1705.23   954.806
1939.96   1071.59
2256   1227.5
2567.31   1379.46
4217.93   2185.18
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
18
170.214   151.689
216.269   189.81
263.292   224.464
326.096   268.36
366.355   293.772
416.935   326.912
504.861   380.05
563.033   416.297
638.625   459.519
761.662   528.676
876.848   589.182
977.645   643.23
1094.78   707.353
1291.4   808.89
1457.89   893.632
1859.96   1091.74
2288.12   1302.72
4259.66   2274.19
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
11
294.411   339.572
381.165   430.34
444.644   492.402
535.565   574.763
628.734   656.867
718.309   732.932
808.384   806.568
938.593   906.442
1174.58   1085.33
1470.01   1301.06
4174.55   3206.05
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
18
58.9002   50.1751
84.5018   91.0358
108.726   126.672
132.116   160.167
168.48   210.222
222.124   278.448
272.129   337.922
318.36   389.839
376.358   452.968
432.248   509.411
517.099   596.132
588.756   665.188
695.551   765.071
781.678   841.525
881.583   926.611
1024.89   1043.75
1556.85   1468.94
4176.61   3620.05
+KVIDCutLine
OK:gamma_line
above
18
37.3431   26.523
56.5587   36.3089
100.291   58.735
191.068   104.809
252.798   143.761
351.107   194.042
545.225   293.081
795.996   405.834
1047.16   520.71
1236.22   613.677
1520.26   747.01
1700.48   831.006
1845.15   898.692
2074.42   1006.74
2273.19   1100.94
2539.57   1221.22
2781.64   1330.49
4217.93   1978.86
+KVIDCutLine
OK:IMF_line
below
14
47.0614   43.6483
74.67   89.316
110.893   147.624
169.643   229.173
239.88   323.362
318.068   416.736
387.641   499.917
475.105   597.775
584.435   707.051
718.503   835.084
849.478   959.446
986.196   1080.95
1106.57   1187.38
4217.93   3938.12
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1511
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<NAME> CSI_R_L_1511
<VARX> L
<VARY> R
<PARAMETER> Runlist=98000-122093
<PARAMETER> IDTelescopes=CSI_R_L_1511
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
24
47.677   25.8753
66.3679   41.2971
88.1296   56.3234
127.526   82.0558
165.699   105.728
206.311   128.593
250.48   152.74
303.662   180.868
349.696   205.301
406.777   234.735
472.612   268.435
534.94   300.417
600.226   332.965
671.987   368.12
769.331   417.355
864.01   463.54
957.553   509.727
1071.61   566.255
1178.29   617.802
1310.45   684.103
1441.99   750.315
1682.85   871.546
1969.2   1015.69
4345.56   2211.82
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
23
72.4264   50.9226
100.517   74.1021
128.686   95.1711
167.231   121.797
218.438   155.879
255.606   178.954
302.41   206.291
344.71   231.509
384.101   253.382
429.269   278.244
476.667   304.146
526.83   331.573
581.048   361.475
651.551   398.93
722.496   436.386
794.085   473.427
878.306   515.622
976.411   566.602
1087.78   623.106
1305.08   733.456
1478.73   820.596
1716.35   941.402
4345.56   2278.07
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
18
123.236   98.5958
144.787   115.383
175.023   138.31
217.45   168.442
251.967   190.92
296.29   220.607
338.146   247.326
394.317   280.833
470.576   325.577
526.145   357.941
601.895   400.825
668.955   438.587
753.181   484.283
858.784   542.108
956.162   595.241
1060.44   651.996
1167.22   709.374
4345.56   2417.23
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
11
245.058   253.316
281.204   287.993
330.311   334.491
365.833   363.454
417.308   410.936
512.883   488.15
606.601   562.885
696.263   630.43
806.225   713.567
975.204   834.862
4302.44   3223.2
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
16
44.6678   29.6738
72.2855   66.8133
96.5285   97.4476
128.287   137.578
149.136   161.923
185.015   202.098
239.675   262.197
302.427   323.983
377.742   396.356
438.162   453.562
535.693   537.033
626.173   612.273
778.032   736.514
895.037   826.01
1070.35   957.685
4303.26   3385.79
+KVIDCutLine
OK:gamma_line
above
17
29.6571   10.8159
42.873   15.9731
73.7097   33.8508
116.477   56.8854
172.093   88.1714
230.28   119.113
365.611   189.239
444.202   230.457
520.213   267.781
605.066   311.741
727.834   374.866
932.835   475.339
1104.1   555.717
1253.45   627.844
1436.33   718.3
1605.59   799.672
4302.87   2096.39
+KVIDCutLine
OK:IMF_line
below
11
39.5023   32.3679
83.2515   92.0569
126.529   146.441
207.149   240.622
291.678   330.819
378.919   423.299
525.904   562.824
663   680.981
812.335   806.011
1064.68   996.919
4302.87   3446.65
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1512
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<NAME> CSI_R_L_1512
<VARX> L
<VARY> R
<PARAMETER> Runlist=98000-122093
<PARAMETER> IDTelescopes=CSI_R_L_1512
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
20
62.4578   42.4712
78.4572   53.2711
100.093   67.3363
125.364   83.1598
154.854   100.129
191.437   119.783
228.847   139.544
264.884   158.073
302.626   177.888
356.746   205.638
397.448   226.267
467.83   261.716
509.476   283.999
587.674   322.337
649.605   353.211
710.049   386.146
814.569   438.41
903.778   483.669
1060.65   559.142
4475.44   2202.04
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
19
69.8751   53.7964
82.9984   63.7633
100.861   76.1032
126.379   93.9012
157.184   113.876
197.628   138.87
237.463   161.612
295.379   193.586
346.139   221.281
386.984   244.132
432.162   268.106
475.109   290.966
520.8   315.121
578.134   345.39
641.855   378.587
697.151   408.047
810.034   466.302
942.171   530.907
4475.44   2258.39
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
16
97.2522   78.3924
111.521   89.6134
131.537   104.94
161.138   126.56
184.563   142.981
226.434   169.679
267.821   194.713
303.063   216.167
354.03   246.061
393.874   268.246
442.79   296.124
514.302   336.203
576.503   371.696
651.513   413.819
825.602   505.329
4475.44   2423.87
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
10
192.025   195.17
219.625   221.095
251.996   250.476
291.179   285.044
339.222   324.795
393.431   368.817
488.052   441.691
578.431   506.377
732.162   613.421
4260.2   2804.12
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
16
54.1454   41.994
62.8993   55.0859
74.6806   71.0728
85.8357   86.2095
112.605   120.035
146.89   158.847
187.564   201.97
221.461   236.588
265.724   281.095
318.207   327.267
359.592   364.4
423.963   419.039
507.645   485.773
592.027   550.319
742.37   659.39
4302.83   3179.64
+KVIDCutLine
OK:gamma_line
above
17
35.4819   22.089
43.8921   25.4024
63.5161   36.8896
90.7327   51.6903
126.126   71.7927
163.154   91.6742
249.277   136.732
299.29   163.216
347.664   187.198
401.663   215.445
479.79   256.006
610.249   320.562
719.234   372.209
814.285   418.552
930.668   476.674
1050.85   533.839
4302.83   2080.8
+KVIDCutLine
OK:IMF_line
below
11
43.2675   33.6477
77.9466   88.7485
112.76   131.153
163.497   190.325
201.305   231.833
260.754   292.818
355.459   383.01
443.452   459.972
539.275   541.144
701.465   664.405
4302.83   3401.36
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1513
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<NAME> CSI_R_L_1513
<VARX> L
<VARY> R
<PARAMETER> Runlist=98000-122093
<PARAMETER> IDTelescopes=CSI_R_L_1513
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
29
51.1225   31.3833
70.6851   48.9316
90.2076   65.7087
118.827   87.8156
163.359   118.925
200.34   144.563
251.453   177.705
292.401   202.618
334.591   227.237
411.587   272.697
515.78   330.731
600.701   377.17
695.443   427.842
796.597   481.713
869.505   520.908
1004.72   592.672
1144.79   664.988
1278.75   736.672
1402.47   797.947
1547.85   871.919
1708.15   955.435
1788.38   998.262
1948.62   1079.58
2109.62   1164.31
2392.48   1312.96
2652   1448.11
3097.78   1683.67
3377.15   1831.31
4751.2   2557.43
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
23
114.837   95.7289
144.279   120.477
177.401   146.621
214.663   175.901
275.848   219.473
334.961   260.257
417.996   316.028
499.421   366.223
576.016   413.28
654.222   461.384
777.049   532.145
888.376   596.283
1000.62   659.724
1130.01   729.921
1288.39   814.398
1453.91   905.631
1651.1   1013.01
1841.07   1114.61
2037.28   1220.85
2239.67   1328.37
2703.23   1583.39
3086.59   1790.76
4749.5   2734.6
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
15
208.713   182.472
264.376   228.832
308.769   262.295
350.126   293.171
427.193   347.892
527.539   415.09
679.12   511.072
808.587   594.169
940.498   674.391
1093.51   765.15
1300.83   885.357
1499.89   1001.55
1740.38   1139.57
1971.87   1269.34
4749.93   2826.63
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
10
478.858   504.917
553.095   580.078
684.576   700.926
806.218   804.089
995.76   961.336
1141.63   1075.26
1305.31   1203.47
1535.18   1384.75
1733.74   1533.59
4750.64   3809.07
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
18
49.8885   34.7897
76.7212   70.1597
101.765   102.582
140.225   151.216
176.003   195.429
220.723   248.484
274.389   311.856
360.254   407.649
442.542   493.127
525.723   578.604
636.633   692.083
756.486   802.615
911.222   942.622
1038.23   1053.15
1209.07   1197.58
1448.78   1395.06
1708.16   1598.44
4752.79   3978.56
+KVIDCutLine
OK:gamma_line
above
17
25.9093   6.61861
39.8239   15.9545
65.5764   33.8483
107.112   58.7442
156.126   86.752
227.152   126.04
291.741   162.217
595.022   328.666
779.04   428.902
1024.26   557.94
1214.95   651.8
1518.53   803.529
1826.17   957.295
2152.54   1124.45
2547.54   1326.76
2950.64   1533.2
4658.1   2407.69
+KVIDCutLine
OK:IMF_line
below
13
32.7005   20.8318
57.6756   64.0041
124.819   152.31
161.498   202.127
241.57   299.434
310.994   375.766
425.754   500.426
574.184   653.099
793.466   861.756
1003.23   1062.09
1307.83   1323.62
1750.83   1701.47
4658.1   4181.14
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1514
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<NAME> CSI_R_L_1514
<VARX> L
<VARY> R
<PARAMETER> Runlist=98000-122093
<PARAMETER> IDTelescopes=CSI_R_L_1514
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
30
67.3947   48.2811
103.129   80.4345
129.042   102.422
175.774   139.24
224.154   175.034
280.318   213.82
341.942   254.311
414.281   302.616
496.572   353.052
558.157   389.574
643.051   438.97
765.897   511.001
859.352   563.182
937.753   608.973
1021.8   656.892
1161.68   731.436
1265.36   788.889
1379.45   851.775
1511.02   926.419
1710.43   1032.74
1876.02   1124.98
2023.12   1204.8
2188.72   1292.38
2389.63   1404.77
2558.11   1502.4
2977.3   1732.93
3393.22   1961.7
3989.06   2292.75
4473.01   2553.56
4566.29   2603.84
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
22
154.157   134.855
190.571   167.939
222.58   194.757
267.218   230.096
304.389   258.662
368.256   304.323
428.663   348.382
504.12   399.096
589.179   455.629
695.506   527.043
788.451   583.361
918.668   664.308
1038.65   737.363
1179.78   821.228
1369.54   936.664
1552.09   1044.27
1767.87   1166.01
2008.63   1303.82
2246.8   1437.51
2504.23   1582.39
3084.95   1911.93
4474.34   2700.38
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
20
216.449   200.079
269.987   247.23
339.657   302.918
399.274   350.811
461.555   397.257
545.092   457.669
633.485   521.051
701.028   568.46
788.296   628.722
894.154   698.238
1038.82   793.408
1163.73   873.127
1322.5   972.426
1478.96   1069.28
1686.27   1194.49
1907.16   1324.53
2125.55   1454.7
2541.25   1698.26
2834.27   1871.24
4474.34   2839.47
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
12
465.261   497.59
531.525   563.702
620.871   654.442
766.814   788.862
908.739   919.364
1054.95   1044.62
1319.08   1274.1
1573.25   1481.73
1819.25   1684.14
2118.59   1908.2
2345.71   2077.76
4386.5   3601.37
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
21
75.9833   63.3041
103.921   99.3
142.301   147.943
194.227   210.206
235.147   261.282
282.555   314.304
326.58   363.433
372.861   414.994
454.982   505.957
541.822   595.807
615.688   673.222
700.52   755.412
799.035   852.718
916.157   967.031
1059.46   1099.45
1200   1231.4
1377.89   1392.46
1623.98   1609.99
1865.55   1814.12
2132.31   2029.87
4476.32   3925.76
+KVIDCutLine
OK:gamma_line
above
16
27.9644   22.8333
49.2536   32.6403
96.8744   62.0612
158.502   96.5673
233.76   140.518
324.52   192.82
412.851   245.852
593.996   345.736
742.834   427.825
966.184   555.679
1361.52   777.245
1688.52   959.219
2044.1   1145.91
2421.89   1348.95
2742.9   1522.58
4475.54   2459.66
+KVIDCutLine
OK:IMF_line
below
13
50.7476   43.5369
114.615   135.069
241.79   285.806
305.471   360.629
392.123   460.879
479.894   561.854
597.171   684.986
721.545   817.198
908.48   999.899
1169.37   1246.89
1443.33   1512.41
1658.46   1720.89
4475.54   4450.97
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1515
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<NAME> CSI_R_L_1515
<VARX> L
<VARY> R
<PARAMETER> Runlist=98000-122093
<PARAMETER> IDTelescopes=CSI_R_L_1515
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
26
58.8196   61.8824
67.4327   71.4706
89.9197   95.7059
113.397   119.235
155.31   158.121
186.492   185.817
219.947   215.265
262.638   250.674
305.996   287.134
345.876   320.089
381.339   348.135
437.01   393.71
492.682   436.48
543.936   476.096
593.719   514.309
647.115   555.678
732.093   623.689
798.336   674.874
846.647   713.788
977.93   814.404
1097.43   908.358
1249.06   1022.3
1462.23   1186.01
1630.32   1318.54
1824.23   1465.78
4096   3183.13
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
25
88.5513   102.631
116.74   135.788
146.763   167.426
178.7   200.399
214.874   235.265
241.725   260.826
277.774   295.233
318.06   331.343
354.443   365.384
407.987   412.077
461.367   458.113
508.709   498.014
556.454   537.915
611.606   583.193
665.697   627.75
715.599   670.663
801.501   740.793
915.915   836.624
1015.42   913.62
1167.24   1034
1329.51   1166.94
1502.25   1304.78
1707.92   1466.46
1859.29   1592.29
4096   3371.23
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
17
136.395   170.122
162.14   199.592
201.05   241.222
229.941   270.888
270.803   311.185
324.498   364.598
373.193   408.237
447.193   478.242
497.436   523.887
557.939   580.093
638.662   648.678
741.155   739.232
828.244   814.768
945.45   916.835
1079.28   1028.68
1404.21   1294.62
4096   3645.12
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
12
248.885   347.281
295.437   407.761
321.175   442.506
399.468   537.673
467.393   622.612
565.923   739.228
638.165   820.309
751.169   947.774
913.004   1122.19
1068.83   1290.71
3561.1   3986.07
4096   4564.56
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
18
73.6324   99.4265
94.6882   131.897
115.616   163.691
145.345   208.297
169.1   243.549
207.615   299.159
268.152   385.285
325.36   462.867
381.625   537.332
469.684   651.284
536.554   735.996
632.175   853.114
737.068   977.553
875.988   1135.95
1015.24   1294.74
1182.42   1480.32
3632.39   4199.95
4096   4714.59
+KVIDCutLine
OK:gamma_line
above
16
18.0724   22.3864
37.1095   33.3267
61.3386   51.1555
112.393   95.3223
154.577   128.143
216.232   178.387
333.605   265.81
491.049   388.832
631.116   498.284
736.408   586.482
893.308   708.732
1099.29   866.326
1319.09   1031.36
1612.13   1249.01
1941.68   1487.67
4096   3047.75
+KVIDCutLine
OK:IMF_line
below
13
37.8692   56.8475
94.0896   148.326
126.112   196.106
164.32   256.118
216.416   330.653
263.081   399.473
349.928   517.782
427.702   622.172
604.455   849.667
792.428   1076.27
970.574   1282.09
3669.22   4399.96
4096   4893.04
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1516
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<NAME> CSI_R_L_1516
<VARX> L
<VARY> R
<PARAMETER> Runlist=98000-122093
<PARAMETER> IDTelescopes=CSI_R_L_1516
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
20
58.2793   38.509
73.8623   50.8027
95.537   65.056
129.418   85.6087
165.549   105.635
217.268   133.172
277.059   163.496
350.664   199.157
396.293   221.302
470.108   257.006
535.779   288.804
604.825   321.193
685.739   359.829
753.299   391.304
832.892   429.931
944.876   483.426
1116.86   565.216
1337.66   671.343
1515.49   758.284
4302.75   2120.99
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
17
80.925   62.2095
106.009   81.0485
133.748   100.361
164.731   120.027
205.874   145.07
252.374   172.385
287.288   191.065
342.813   221.777
397.509   249.416
464.221   284.515
525.268   316.474
607.214   357.643
685.985   396.458
813.297   459.042
973.213   536.267
1127.57   611.128
4300.66   2150.07
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
13
147.728   118.782
170.392   134.104
205.735   159.791
244.15   183.223
285.253   208.008
334.441   236.175
375.113   260.961
479.445   317.45
599.78   381.459
674.226   420.495
791.119   480.697
953.406   559.357
4174.62   2120.65
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
11
183.718   194.385
214.521   225.816
263.019   271.217
301.031   302.648
353.462   349.213
411.135   395.778
473.395   444.671
562.527   512.19
636.586   566.904
762.418   656.541
4388.64   3250.2
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
15
61.2272   47.3073
72.6571   65.563
89.4448   89.2954
112.305   120.331
135.165   148.931
158.018   175.994
218.746   242.644
281.253   304.104
334.117   353.394
393.053   404.511
476.991   476.316
560.929   545.08
688.088   643.052
797.387   728.245
4391.03   3537.2
+KVIDCutLine
OK:gamma_line
above
15
31.1956   21.7637
49.0788   28.9414
64.9547   37.1445
102.181   56.9687
149.031   81.6667
188.868   101.333
304.222   157.667
450.421   227.896
566.5   283.926
674.881   333.47
793.562   387.723
899.643   436.217
1021.32   488.637
1126.04   533.75
4096   1813.2
+KVIDCutLine
OK:IMF_line
below
12
48.0219   39.8137
67.4484   73.7908
96.1658   115.578
118.267   141.961
155.853   187.735
196.005   231.157
258.492   296.098
368.723   402.926
465.761   490.61
617.539   617.321
685.139   675.595
4096   3615.89
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1601
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<NAME> CSI_R_L_1601
<VARX> L
<VARY> R
<PARAMETER> IDTelescopes=CSI_R_L_1601
<PARAMETER> Runlist=98000-122093
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
17
63.1478   42.1581
111.831   80.9608
148.549   106.216
200.158   139.98
246.548   167.735
317.55   207.625
405.209   255.321
484.57   297.262
575.542   343.596
672.629   393.676
735.093   426.022
887.517   502.692
1104.36   607.981
1459.51   782.787
1716.17   909.929
2177.78   1132.28
4258.43   2157.71
